,open,close,low,high,date
69,1088.6797941890618,1093.8821315393254,1082.8887705980478,1099.6731551303394,2020-01-03 14:45:00
70,1093.8821315393254,1094.320606996019,1089.2551944672616,1098.9475440680828,2020-01-03 14:50:00
71,1094.320606996019,1097.58102477597,1088.3109876134972,1103.5906441584918,2020-01-03 14:55:00
0,1097.58102477597,1097.4010516395153,1094.3932133930155,1100.58886302247,2020-01-06 09:00:00
1,1097.4010516395153,1097.298183418936,1093.3311561242385,1101.368078934213,2020-01-06 09:05:00
2,1097.298183418936,1097.2510311911797,1093.9052322443313,1100.6439823657845,2020-01-06 09:10:00
3,1097.2510311911797,1097.06102477597,1091.455959955778,1102.8560960113716,2020-01-06 09:15:00
4,1097.06102477597,1095.4403747187055,1091.2029951086156,1101.29840438606,2020-01-06 09:20:00
5,1095.4403747187055,1091.8487403388388,1088.3646497601776,1098.9244652973666,2020-01-06 09:25:00
6,1091.8487403388388,1087.3830371176607,1080.0353850094043,1099.1963924470951,2020-01-06 09:30:00
7,1087.3830371176607,1089.9574050995643,1082.8535704085718,1094.4868718086532,2020-01-06 09:35:00
8,1089.9574050995643,1085.05102477597,1078.6495226093834,1096.358907266151,2020-01-06 09:40:00
9,1085.05102477597,1081.7595146836281,1081.4828048278212,1085.327734631777,2020-01-06 09:45:00
10,1081.7595146836281,1080.2719412510037,1078.271955606345,1083.7595003282868,2020-01-06 09:50:00
11,1080.2719412510037,1071.9052679982208,1069.7181306469106,1082.4590786023139,2020-01-06 09:55:00
12,1071.9052679982208,1078.0890695865883,1067.2142033694806,1082.7801342153284,2020-01-06 10:00:00
13,1078.0890695865883,1069.1190216786108,1063.9682534298784,1083.2398378353207,2020-01-06 10:05:00
14,1069.1190216786108,1069.5934863177338,1061.3496131095771,1077.3628948867674,2020-01-06 10:10:00
15,1069.5934863177338,1060.2894708669776,1055.8754922876144,1074.007464897097,2020-01-06 10:15:00
16,1060.2894708669776,1062.15102477597,1060.158063339741,1062.2824323032066,2020-01-06 10:20:00
17,1062.15102477597,1048.7162341094165,1044.3261812920377,1066.5410775933487,2020-01-06 10:25:00
18,1048.7162341094165,1055.2155952954727,1048.43146512609,1055.5003642787992,2020-01-06 10:30:00
19,1055.2155952954727,1038.3008059714934,1032.157137825898,1061.3592634410682,2020-01-06 10:35:00
20,1038.3008059714934,1031.1794056272097,1028.4546463824922,1041.025565216211,2020-01-06 10:40:00
21,1031.1794056272097,1025.7710247759699,1024.1149311670204,1032.8354992361592,2020-01-06 10:45:00
22,1025.7710247759699,1025.264406799533,1018.6135800622965,1032.4218515132063,2020-01-06 10:50:00
23,1025.264406799533,1024.9468770339508,1019.2066987888991,1031.0045850445847,2020-01-06 10:55:00
24,1024.9468770339508,1024.5910718759426,1017.0924630620032,1032.4454858478903,2020-01-06 11:00:00
25,1024.5910718759426,1024.18102477597,1015.0949285183738,1033.6771681335388,2020-01-06 11:05:00
26,1024.18102477597,1015.0284830374753,1006.3379664589099,1032.8715413545353,2020-01-06 11:10:00
27,1015.0284830374753,986.9764436140042,980.0721186629887,1021.9328079884908,2020-01-06 11:15:00
28,986.9764436140042,976.6020804887037,974.2118547800551,989.3666693226528,2020-01-06 11:20:00
29,990.4827747363588,997.8064522442546,982.4868394022953,1005.8023875783181,2020-01-06 11:25:00
30,997.8064522442546,997.5124420205932,989.6282845179726,1005.6906097468752,2020-01-06 11:30:00
31,997.5124420205932,1004.1809297377301,991.2241917406957,1010.4691800176277,2020-01-06 11:35:00
32,1004.1809297377301,1010.6489970877526,996.3059411059694,1018.5239857195133,2020-01-06 11:40:00
33,1010.6489970877526,1016.6771275388521,1005.3097520949595,1022.0163725316452,2020-01-06 11:45:00
34,1013.8025957883385,992.2766921670034,982.9156133968563,1023.1636745584856,2020-01-06 11:50:00
35,992.2766921670034,968.7374409926572,959.6499490257158,1001.3641841339447,2020-01-06 11:55:00
36,968.7374409926572,958.6562004021234,952.5422257087112,974.8514156860695,2020-01-06 12:00:00
37,958.6562004021234,927.8593832977517,919.8346533958165,966.6809303040586,2020-01-06 12:05:00
38,941.7670459929845,973.3039205792243,939.4787172842468,975.592249287962,2020-01-06 12:10:00
39,973.3039205792243,1003.8330352712135,973.0378384504663,1004.0991173999714,2020-01-06 12:15:00
40,1003.8330352712135,1034.128353180826,1003.3556937258165,1034.605694726223,2020-01-06 12:20:00
41,1010.9452101752065,1002.1162645587726,998.7634664882662,1014.2980082457129,2020-01-06 12:25:00
42,1002.1162645587726,1003.5590897665309,993.7622253154827,1011.9131290098208,2020-01-06 12:30:00
43,1003.5590897665309,993.3461059764502,987.0144304406804,1009.8907653023007,2020-01-06 12:35:00
44,993.3461059764502,991.9241257711851,986.1760202437677,999.0942115038677,2020-01-06 12:40:00
45,991.9241257711851,982.4152816584206,977.4191408900233,996.9202665395824,2020-01-06 12:45:00
46,987.7245023424466,998.534714177868,979.6991522345802,1006.5600642857344,2020-01-06 12:50:00
47,998.534714177868,999.2332536613728,993.3449357535189,1004.4230320857218,2020-01-06 12:55:00
48,999.2332536613728,1020.4102219821805,992.1521121173012,1027.4913635262521,2020-01-06 13:00:00
49,1020.4102219821805,1018.0565949245608,1016.6180888114789,1021.8487280952625,2020-01-06 13:05:00
50,1018.0565949245608,1032.4057891213981,1010.4315988412084,1040.0307852047506,2020-01-06 13:10:00
51,1032.4057891213981,1041.1302384493129,1026.0412864855668,1047.4947410851441,2020-01-06 13:15:00
52,1041.1302384493129,1038.9798749989804,1030.1876993124645,1049.9224141358288,2020-01-06 13:20:00
53,1038.9798749989804,1042.403051001373,1036.6311454779473,1044.751780522406,2020-01-06 13:25:00
54,1042.403051001373,1049.9828723002427,1039.2621635572914,1053.1237597443242,2020-01-06 13:30:00
55,1049.9828723002427,1055.440488531681,1047.8360259138042,1057.5873349181195,2020-01-06 13:35:00
56,1055.440488531681,1063.7342320534892,1046.8238368739615,1072.3508837112088,2020-01-06 13:40:00
57,1063.7342320534892,1073.3429287858837,1059.0377847830282,1078.0393760563447,2020-01-06 13:45:00
58,1073.3429287858837,1078.775789121398,1073.0711307878732,1079.0475871194085,2020-01-06 13:50:00
59,1078.775789121398,1078.8864463720076,1074.3874855021547,1083.274749991251,2020-01-06 13:55:00
60,1078.8864463720076,1079.6876750267493,1070.7705253798504,1087.8035960189065,2020-01-06 14:00:00
61,1079.6876750267493,1082.6359484082132,1076.7307647628518,1085.5928586721107,2020-01-06 14:05:00
62,1082.6359484082132,1084.5106115370932,1078.981150267757,1088.1654096775494,2020-01-06 14:10:00
63,1084.5106115370932,1083.162647890116,1078.4165361548658,1089.2567232723434,2020-01-06 14:15:00
64,1083.162647890116,1087.4577655454584,1080.9186045444496,1089.7018088911248,2020-01-06 14:20:00
65,1087.4577655454584,1088.6749889104174,1078.8482406722817,1097.284513783594,2020-01-06 14:25:00
66,1088.6749889104174,1088.4652071065557,1083.216060064009,1093.924135952964,2020-01-06 14:30:00
67,1088.4652071065557,1088.715789121398,1085.72431096666,1091.4566852612938,2020-01-06 14:35:00
68,1088.715789121398,1090.3610597303298,1083.632111616483,1095.444737235245,2020-01-06 14:40:00
69,1090.3610597303298,1095.3252431475648,1089.7101370926016,1095.976165785293,2020-01-06 14:45:00
70,1095.3252431475648,1096.2292915027426,1090.5740163745465,1100.980518275761,2020-01-06 14:50:00
71,1096.2292915027426,1111.4904595743776,1088.0554420045762,1119.664309072544,2020-01-06 14:55:00
0,1111.4904595743776,1110.8655352567616,1107.675354094303,1114.6806407368363,2020-01-07 09:00:00
1,1110.8655352567616,1114.048596195091,1103.4069100908232,1121.5072213610295,2020-01-07 09:05:00
2,1114.048596195091,1115.9312157403472,1111.6346483668588,1118.3451635685794,2020-01-07 09:10:00
3,1115.9312157403472,1117.499952656328,1113.167833293066,1120.2633351036093,2020-01-07 09:15:00
4,1117.499952656328,1121.6913551248815,1116.0401886227978,1123.1511191584118,2020-01-07 09:20:00
5,1121.6913551248815,1124.6314517572002,1117.0820444991634,1129.2407623829183,2020-01-07 09:25:00
6,1124.6314517572002,1125.5704595743775,1119.3383673525425,1130.8635439790353,2020-01-07 09:30:00
7,1125.5704595743775,1135.8420985193495,1120.299364321697,1141.11319377203,2020-01-07 09:35:00
8,1135.8420985193495,1141.2488177968135,1127.9362594812737,1149.1546568348892,2020-01-07 09:40:00
9,1141.2488177968135,1148.7557689128814,1134.099318497222,1155.905268212473,2020-01-07 09:45:00
10,1148.7557689128814,1139.9298351902685,1137.2784633167496,1151.4071407864003,2020-01-07 09:50:00
11,1139.9298351902685,1158.509031319022,1136.3900701408647,1162.0487963684257,2020-01-07 09:55:00
12,1158.509031319022,1148.651334351682,1146.9710395746636,1160.1893260960403,2020-01-07 10:00:00
13,1148.651334351682,1159.0955369323285,1146.178895059063,1161.5679762249474,2020-01-07 10:05:00
14,1159.0955369323285,1167.3004595743776,1155.3626220668245,1171.0333744398815,2020-01-07 10:10:00
15,1167.3004595743776,1168.774783233093,1166.6865314175584,1169.3887113899123,2020-01-07 10:15:00
16,1168.774783233093,1168.780828449476,1161.9315290159059,1175.6240826666633,2020-01-07 10:20:00
17,1168.780828449476,1170.6195280970444,1164.9443264122706,1174.4560301342499,2020-01-07 10:25:00
18,1170.6195280970444,1171.2996330713358,1169.0658296338531,1172.8533315345271,2020-01-07 10:30:00
19,1171.2996330713358,1173.130661428925,1166.626077058413,1177.8042174418476,2020-01-07 10:35:00
20,1173.130661428925,1172.2973555063327,1167.7745544070847,1177.653462528173,2020-01-07 10:40:00
21,1172.2973555063327,1174.0004595743776,1166.9434749502143,1179.354340130496,2020-01-07 10:45:00
22,1174.0004595743776,1175.9409695132756,1167.5365388739435,1182.4048902137097,2020-01-07 10:50:00
23,1175.9409695132756,1174.2025004837226,1166.4689798280692,1183.674490168929,2020-01-07 10:55:00
24,1174.2025004837226,1193.6846701509269,1171.2351679108563,1196.6520027237932,2020-01-07 11:00:00
25,1193.6846701509269,1195.637989747861,1193.0992436476847,1196.2234162511031,2020-01-07 11:05:00
26,1195.637989747861,1187.143316720004,1182.9427869937745,1199.8385194740904,2020-01-07 11:10:00
27,1187.143316720004,1192.6602645837304,1182.7598136104307,1197.0437676933036,2020-01-07 11:15:00
28,1192.6602645837304,1204.3459006997466,1185.7015203319424,1211.3046449515346,2020-01-07 11:20:00
29,1204.3459006997466,1209.8860241876673,1198.015889520211,1216.216035367203,2020-01-07 11:25:00
30,1209.8860241876673,1211.4404595743777,1201.0350593818232,1220.2914243802218,2020-01-07 11:30:00
31,1211.4404595743777,1246.804643678548,1203.5325895192823,1254.7125137336434,2020-01-07 11:35:00
32,1246.804643678548,1255.799906767154,1244.4660752779491,1258.1384751677529,2020-01-07 11:40:00
33,1255.799906767154,1287.7685091102253,1245.1957810880933,1298.372634789286,2020-01-07 11:45:00
34,1287.7685091102253,1295.7570996599748,1287.490428405241,1296.0351803649592,2020-01-07 11:50:00
35,1278.793680200606,1260.639452800056,1252.035544886941,1287.3975881137212,2020-01-07 11:55:00
36,1260.639452800056,1245.9350489370888,1245.2996622210194,1261.2748395161254,2020-01-07 12:00:00
37,1245.9350489370888,1237.7474111854876,1235.701354579101,1247.9811055434755,2020-01-07 12:05:00
38,1241.726471063737,1248.8694536677158,1237.8722704873035,1252.7236542441494,2020-01-07 12:10:00
39,1248.8694536677158,1253.2324959843295,1248.529943370559,1253.5720062814862,2020-01-07 12:15:00
40,1253.2324959843295,1266.3825851275194,1243.7106592402752,1275.9044218715737,2020-01-07 12:20:00
41,1264.7339256664752,1251.4162657485506,1251.1812673904485,1264.9689240245773,2020-01-07 12:25:00
42,1251.4162657485506,1225.2198329393646,1218.3877132686598,1258.2483854192553,2020-01-07 12:30:00
43,1225.2198329393646,1232.9276065013123,1221.0727991305719,1237.074640310105,2020-01-07 12:35:00
44,1232.9276065013123,1207.8143302214676,1204.2283538054858,1236.5135829172941,2020-01-07 12:40:00
45,1207.8143302214676,1200.843199940359,1193.5822859758105,1215.075244186016,2020-01-07 12:45:00
46,1200.843199940359,1189.3713800557332,1188.7651686482218,1201.4494113478704,2020-01-07 12:50:00
47,1189.3713800557332,1170.059190423038,1164.1607042107757,1195.2698662679954,2020-01-07 12:55:00
48,1170.059190423038,1175.412096224252,1165.0059082005168,1180.4653784467732,2020-01-07 13:00:00
49,1175.412096224252,1156.783199940359,1147.593811655361,1184.6014845092502,2020-01-07 13:05:00
50,1156.783199940359,1140.3586699863054,1134.6423795910434,1162.499490335621,2020-01-07 13:10:00
51,1140.3586699863054,1150.8202159151563,1140.2157368353867,1150.963149066075,2020-01-07 13:15:00
52,1150.8202159151563,1135.0144362367187,1126.9053743537083,1158.9292777981666,2020-01-07 13:20:00
53,1135.0144362367187,1131.8780528208893,1126.6389502889772,1140.2535387686307,2020-01-07 13:25:00
54,1131.8780528208893,1126.8390837061972,1123.6751709523637,1135.0419655747228,2020-01-07 13:30:00
55,1126.8390837061972,1100.0446402935077,1099.0094775582295,1127.8742464414754,2020-01-07 13:35:00
56,1100.0446402935077,1100.4531999403591,1098.870451205632,1101.6273890282348,2020-01-07 13:40:00
57,1100.4531999403591,1100.270705055663,1098.0316210268022,1102.69228396922,2020-01-07 13:45:00
58,1100.270705055663,1095.6607120878243,1087.2679357528573,1108.66348139063,2020-01-07 13:50:00
59,1095.6607120878243,1093.538541725442,1090.5720178448812,1098.627235968385,2020-01-07 13:55:00
60,1093.538541725442,1093.8024338614741,1093.1050589256613,1094.2359166612548,2020-01-07 14:00:00
61,1093.8024338614741,1093.2542987377217,1084.5359661264645,1102.5207664727313,2020-01-07 14:05:00
62,1093.2542987377217,1090.3557982286848,1086.9465875141727,1096.6635094522337,2020-01-07 14:10:00
63,1090.3557982286848,1087.3688196853302,1085.6556680144529,1092.068949899562,2020-01-07 14:15:00
64,1087.3688196853302,1082.4264085097082,1075.2242350051272,1094.5709931899112,2020-01-07 14:20:00
65,1082.4264085097082,1081.3331999403592,1076.7067142803085,1087.052894169759,2020-01-07 14:25:00
66,1081.3331999403592,1088.4582884817703,1080.3535528252935,1089.437935596836,2020-01-07 14:30:00
67,1088.4582884817703,1088.702502999113,1083.6741178769437,1093.4866736039396,2020-01-07 14:35:00
68,1088.702502999113,1091.9721601382535,1082.4959037086544,1098.178759428712,2020-01-07 14:40:00
69,1091.9721601382535,1093.7277732267057,1088.3901432638747,1097.3097901010844,2020-01-07 14:45:00
