,open,close,high,low,date
51,1252.670611829572,1245.7462802611742,1257.0642045074212,1241.352687583325,2020-01-02 13:15:00
52,1245.7462802611742,1245.049008443252,1251.1337428478594,1239.6615458565668,2020-01-02 13:20:00
53,1245.049008443252,1241.4760293515187,1245.6589131222931,1240.8661246724776,2020-01-02 13:25:00
54,1241.4760293515187,1241.2277640701523,1251.999719286976,1230.704074134695,2020-01-02 13:30:00
55,1241.2277640701523,1241.276653299166,1250.3481685764075,1232.1562487929107,2020-01-02 13:35:00
56,1241.276653299166,1241.3579513920097,1246.6821715304397,1235.9524331607358,2020-01-02 13:40:00
57,1241.3579513920097,1242.639382403465,1250.5832737539167,1233.414060041558,2020-01-02 13:45:00
58,1242.639382403465,1248.0529734987729,1254.5170000702522,1236.1753558319858,2020-01-02 13:50:00
59,1248.0529734987729,1245.8984434557663,1258.043468698674,1235.9079482558652,2020-01-02 13:55:00
60,1245.8984434557663,1248.4289981681088,1248.7479116442823,1245.5795299795927,2020-01-02 14:00:00
61,1248.4289981681088,1255.9234075590946,1260.3226769165285,1244.029728810675,2020-01-02 14:05:00
62,1255.9234075590946,1260.3144009571627,1261.3510959507767,1254.8867125654806,2020-01-02 14:10:00
63,1260.3144009571627,1260.6968133954729,1260.9142021806722,1260.0970121719633,2020-01-02 14:15:00
64,1260.6968133954729,1260.6166532991658,1264.0938488055936,1257.2196178890451,2020-01-02 14:20:00
65,1260.6166532991658,1260.2560543057982,1265.7420200780202,1255.1306875269438,2020-01-02 14:25:00
66,1260.2560543057982,1260.2484118585396,1260.4234184344057,1260.0810477299322,2020-01-02 14:30:00
67,1260.2484118585396,1260.038801643945,1268.154637333199,1252.1325761692856,2020-01-02 14:35:00
68,1260.038801643945,1259.7141974439576,1260.3906106900463,1259.3623883978562,2020-01-02 14:40:00
69,1259.7141974439576,1259.6764134063928,1262.2522099110013,1257.1384009393491,2020-01-02 14:45:00
70,1259.6764134063928,1258.8383663422421,1265.1992600735512,1253.3155196750838,2020-01-02 14:50:00
71,1258.8383663422421,1258.6287299725136,1262.661904886439,1254.8051914283167,2020-01-02 14:55:00
0,1258.6287299725136,1257.892695281031,1266.007306723654,1250.5141185298905,2020-01-03 09:00:00
1,1257.892695281031,1259.6212483398804,1266.0681450294128,1251.4457985914985,2020-01-03 09:05:00
2,1259.6212483398804,1263.0251644702191,1271.69711885005,1250.9492939600495,2020-01-03 09:10:00
3,1263.0251644702191,1266.775762862317,1276.619491623102,1253.181435709434,2020-01-03 09:15:00
4,1266.775762862317,1268.3877034669667,1268.8834074135543,1266.2800589157293,2020-01-03 09:20:00
5,1268.3877034669667,1266.4695410774927,1270.6747773506106,1264.1824671938489,2020-01-03 09:25:00
6,1266.4695410774927,1268.4735124125161,1270.4929354276553,1264.4501180623536,2020-01-03 09:30:00
7,1268.4735124125161,1270.163654251798,1275.4159027555916,1263.2212639087227,2020-01-03 09:35:00
8,1270.163654251798,1271.2587299725137,1273.6529024127783,1267.7694818115335,2020-01-03 09:40:00
9,1271.2587299725137,1263.8465196329478,1280.8006519121473,1254.3045976933142,2020-01-03 09:45:00
10,1263.8465196329478,1262.1593256074698,1270.6233834109107,1255.3824618295068,2020-01-03 09:50:00
11,1262.1593256074698,1256.7408777178673,1270.6378738641436,1248.2623294611935,2020-01-03 09:55:00
12,1256.7408777178673,1253.7556770420906,1262.2762097923662,1248.2203449675917,2020-01-03 10:00:00
13,1253.7556770420906,1252.4070754518573,1257.108843441608,1249.0539090523398,2020-01-03 10:05:00
14,1252.4070754518573,1247.4887299725137,1253.4759600181449,1246.4198454062262,2020-01-03 10:10:00
15,1247.4887299725137,1233.4233462403758,1255.3869031830127,1225.525173029877,2020-01-03 10:15:00
16,1233.4233462403758,1231.6342648621066,1235.1712197629947,1229.8863913394878,2020-01-03 10:20:00
17,1231.6342648621066,1221.1089003607183,1238.3677634758055,1214.3754017470194,2020-01-03 10:25:00
18,1221.1089003607183,1199.60416320537,1229.817269423869,1190.8957941422193,2020-01-03 10:30:00
19,1199.60416320537,1190.5763694021862,1205.0745876268977,1185.1059449806585,2020-01-03 10:35:00
20,1190.5763694021862,1193.4487299725138,1200.2746159549831,1183.7504834197168,2020-01-03 10:40:00
21,1193.4487299725138,1194.5204210961394,1194.654646391163,1193.3145046774903,2020-01-03 10:45:00
22,1194.5204210961394,1185.589022877905,1201.3845559678675,1178.724888006177,2020-01-03 10:50:00
23,1185.589022877905,1183.170532779933,1191.905454321228,1176.85410133661,2020-01-03 10:55:00
24,1183.170532779933,1183.9202624680984,1184.9722036240091,1182.1185916240222,2020-01-03 11:00:00
25,1183.9202624680984,1180.2967811160179,1184.9016907592008,1179.3153528249154,2020-01-03 11:05:00
26,1180.2967811160179,1170.8011709143718,1182.157203727758,1168.9407483026316,2020-01-03 11:10:00
27,1170.8011709143718,1172.0087299725137,1175.078822319995,1167.7310785668906,2020-01-03 11:15:00
28,1172.0087299725137,1166.1247843206002,1181.2477322265158,1156.885782066598,2020-01-03 11:20:00
29,1166.1247843206002,1169.2379915215138,1178.4872590712303,1156.8755167708837,2020-01-03 11:25:00
30,1169.2379915215138,1150.1546818477027,1170.9647779573568,1148.4278954118597,2020-01-03 11:30:00
31,1150.1546818477027,1140.1661099534515,1157.408196444007,1132.9125953571472,2020-01-03 11:35:00
32,1140.1661099534515,1140.7063886235428,1142.063991231959,1138.8085073450352,2020-01-03 11:40:00
33,1140.7063886235428,1147.8930960607124,1149.1310296239105,1139.4684550603447,2020-01-03 11:45:00
34,1147.8930960607124,1129.4044719567694,1153.6622210344779,1123.635346983004,2020-01-03 11:50:00
35,1129.4044719567694,1122.3715484643376,1132.2066557214166,1119.5693646996904,2020-01-03 11:55:00
36,1122.3715484643376,1122.3287299725137,1126.9662908733815,1117.7339875634698,2020-01-03 12:00:00
37,1122.3287299725137,1118.333154890802,1128.9746045162613,1111.6872803470544,2020-01-03 12:05:00
38,1118.333154890802,1114.7871163378059,1119.1903110975938,1113.929960131014,2020-01-03 12:10:00
39,1114.7871163378059,1111.601438699437,1115.4697801880634,1110.9187748491795,2020-01-03 12:15:00
40,1111.601438699437,1112.7634098648641,1121.561115022689,1102.8037335416122,2020-01-03 12:20:00
41,1112.7634098648641,1108.8813067079886,1115.855251635748,1105.7894649371049,2020-01-03 12:25:00
42,1108.8813067079886,1108.299557642067,1111.8969768993047,1105.2838874507509,2020-01-03 12:30:00
43,1108.299557642067,1102.7327243061368,1110.112164715199,1100.9201172330047,2020-01-03 12:35:00
44,1102.7327243061368,1104.2687299725137,1105.8006541552822,1101.2008001233683,2020-01-03 12:40:00
45,1104.2687299725137,1100.7922891658534,1110.511131766067,1094.5498873723002,2020-01-03 12:45:00
46,1100.7922891658534,1093.7773792129135,1107.0810118924173,1087.4886564863496,2020-01-03 12:50:00
47,1093.7773792129135,1092.1169699714242,1096.1152870483063,1089.7790621360314,2020-01-03 12:55:00
48,1092.1169699714242,1088.8887299725136,1095.9435269060134,1085.0621730379244,2020-01-03 13:00:00
49,1088.8887299725136,1070.4667551814305,1089.646974170202,1069.7085109837421,2020-01-03 13:05:00
50,1070.4667551814305,1070.056818593146,1077.3373346142264,1063.1862391603502,2020-01-03 13:10:00
51,1070.056818593146,1060.6251772185258,1074.1308818605266,1056.5511139511452,2020-01-03 13:15:00
52,1060.6251772185258,1040.1287299725136,1060.9938119267213,1039.7600952643181,2020-01-03 13:20:00
53,1040.1287299725136,1045.6161594591342,1052.471481760838,1033.2734076708098,2020-01-03 13:25:00
54,1045.6161594591342,1063.7606020033838,1069.5270213852784,1039.8497400772396,2020-01-03 13:30:00
55,1063.7606020033838,1086.69354844608,1092.9739177744134,1057.4802326750505,2020-01-03 13:35:00
56,1086.69354844608,1090.1287299725136,1097.8032207280123,1079.0190576905813,2020-01-03 13:40:00
57,1090.1287299725136,1101.0289742081839,1109.0370937298076,1082.12061045089,2020-01-03 13:45:00
58,1101.0289742081839,1102.0732844371564,1105.2751180200996,1097.8271406252406,2020-01-03 13:50:00
59,1102.0732844371564,1126.9865553880436,1128.3829092904823,1100.6769305347177,2020-01-03 13:55:00
60,1126.9865553880436,1122.6122336128267,1134.0203327656704,1115.5784562351998,2020-01-03 14:00:00
61,1122.6122336128267,1137.9587299725135,1141.7286510936879,1118.8423124916524,2020-01-03 14:05:00
62,1137.9587299725135,1141.3297943958773,1148.7163429448312,1130.5721814235596,2020-01-03 14:10:00
63,1141.3297943958773,1154.279318130309,1158.656704191175,1136.9524083350113,2020-01-03 14:15:00
64,1154.279318130309,1161.5899075571524,1170.1911760107314,1145.67804967673,2020-01-03 14:20:00
65,1161.5899075571524,1152.9428480140773,1164.0279292003058,1150.5048263709239,2020-01-03 14:25:00
66,1152.9428480140773,1157.8906489020865,1163.9355053632441,1146.8979915529196,2020-01-03 14:30:00
67,1157.8906489020865,1171.5827813470723,1177.733881286658,1151.7395489625007,2020-01-03 14:35:00
68,1171.5827813470723,1175.0787299725134,1176.6247401758067,1170.036771143779,2020-01-03 14:40:00
69,1175.0787299725134,1168.2718969184164,1179.5933632979788,1163.757263592951,2020-01-03 14:45:00
70,1168.2718969184164,1170.8073623831178,1174.4615019447285,1164.6177573568057,2020-01-03 14:50:00
71,1170.8073623831178,1160.4453930723985,1174.2563300248719,1156.9964254306444,2020-01-03 14:55:00
0,1160.4453930723985,1175.8541026960695,1177.6412837359705,1158.6582120324974,2020-01-06 09:00:00
1,1175.8541026960695,1170.560136138077,1180.5367349392195,1165.877503894927,2020-01-06 09:05:00
2,1170.560136138077,1188.3026370042385,1191.3296280702498,1167.5331450720657,2020-01-06 09:10:00
3,1188.3026370042385,1192.273824731077,1199.7529892308733,1180.8234725044422,2020-01-06 09:15:00
4,1192.273824731077,1199.9053930723985,1205.392776861658,1186.7864409418175,2020-01-06 09:20:00
5,1199.9053930723985,1200.4823768586048,1202.9824517397742,1197.405318191229,2020-01-06 09:25:00
6,1200.4823768586048,1206.2990423705248,1206.7736928107754,1200.0077264183542,2020-01-06 09:30:00
7,1206.2990423705248,1210.6389019352662,1212.2756019339158,1204.6623423718752,2020-01-06 09:35:00
8,1210.6389019352662,1210.5852754492478,1215.3395368310933,1205.8846405534207,2020-01-06 09:40:00
9,1210.5852754492478,1214.9353930723985,1221.3453186893032,1204.175349832343,2020-01-06 09:45:00
10,1214.9353930723985,1222.194921488244,1231.0531221874544,1206.0771923731882,2020-01-06 09:50:00
11,1222.194921488244,1226.9334662109538,1228.5802459877657,1220.5481417114322,2020-01-06 09:55:00
12,1226.9334662109538,1230.4512795258622,1237.7896085731388,1219.5951371636772,2020-01-06 10:00:00
13,1230.4512795258622,1235.9853930723984,1236.4472856783452,1229.9893869199154,2020-01-06 10:05:00
14,1235.9853930723984,1236.6052082358315,1243.6304638757567,1228.9601374324732,2020-01-06 10:10:00
15,1236.6052082358315,1236.7187003354916,1244.487559629289,1228.836348942034,2020-01-06 10:15:00
16,1236.7187003354916,1236.7599805127554,1239.7136508393028,1233.7650300089442,2020-01-06 10:20:00
17,1236.7599805127554,1237.2052264333531,1244.3222415930582,1229.6429653530504,2020-01-06 10:25:00
18,1237.2052264333531,1236.9371062500989,1238.1762892060121,1235.9660434774398,2020-01-06 10:30:00
19,1236.9371062500989,1237.715911826482,1245.676137514841,1228.9768805617398,2020-01-06 10:35:00
20,1237.715911826482,1237.7831090778898,1247.237258841564,1228.2617620628077,2020-01-06 10:40:00
21,1237.7831090778898,1237.8153930723984,1247.2018196782572,1228.396682472031,2020-01-06 10:45:00
22,1237.8153930723984,1252.9650484365147,1254.030867704527,1236.749573804386,2020-01-06 10:50:00
23,1252.9650484365147,1285.9349138358987,1292.3619221077217,1246.5380401646917,2020-01-06 10:55:00
24,1285.9349138358987,1303.5370375598375,1306.6510498308353,1282.8209015649009,2020-01-06 11:00:00
25,1303.5370375598375,1310.5454095074936,1318.5216633883963,1295.5607836789347,2020-01-06 11:05:00
26,1306.780180029346,1299.2659831087446,1307.8156762703618,1298.2304868677288,2020-01-06 11:10:00
27,1299.2659831087446,1285.3978180883057,1302.0973558896972,1282.5664453073532,2020-01-06 11:15:00
28,1285.3978180883057,1285.7690440796493,1288.9700860049563,1282.1967761629987,2020-01-06 11:20:00
29,1285.7690440796493,1270.9035505689799,1292.5890327712043,1264.083561877425,2020-01-06 11:25:00
30,1270.9035505689799,1259.5808406530891,1274.0064334203255,1256.4779578017435,2020-01-06 11:30:00
31,1268.7607778992083,1279.0195834628817,1287.6317567735234,1260.1486045885665,2020-01-06 11:35:00
32,1279.0195834628817,1277.8590218237725,1280.3166016618275,1276.5620036248267,2020-01-06 11:40:00
33,1277.8590218237725,1284.5803262494405,1291.9613347459826,1270.4780133272304,2020-01-06 11:45:00
34,1284.5803262494405,1306.4151674661462,1315.0464563791866,1275.9490373364001,2020-01-06 11:50:00
35,1306.4151674661462,1307.2728142697317,1314.442365166637,1299.2456165692408,2020-01-06 11:55:00
36,1304.0291866406096,1292.2610439398873,1313.2666008648591,1283.0236297156378,2020-01-06 12:00:00
37,1292.2610439398873,1283.5598672468595,1298.5840630711518,1277.236848115595,2020-01-06 12:05:00
38,1283.5598672468595,1270.898365046124,1292.3944571558582,1262.0637751371253,2020-01-06 12:10:00
39,1270.898365046124,1258.4564924481524,1279.8426545353377,1249.5122029589386,2020-01-06 12:15:00
40,1258.4564924481524,1251.536881270058,1258.795535298742,1251.1978384194686,2020-01-06 12:20:00
41,1251.536881270058,1251.408430779239,1255.521125953015,1247.4241860962823,2020-01-06 12:25:00
42,1251.408430779239,1242.952272685822,1254.7537274158,1239.606976049261,2020-01-06 12:30:00
43,1242.952272685822,1243.1184273313677,1250.1251156471953,1235.9455843699943,2020-01-06 12:35:00
44,1243.1184273313677,1238.5364924481523,1243.713028066278,1237.941891713242,2020-01-06 12:40:00
45,1238.5364924481523,1232.2863025407346,1240.472611939713,1230.350183049174,2020-01-06 12:45:00
46,1232.2863025407346,1232.08118431874,1236.0694884401394,1228.2979984193353,2020-01-06 12:50:00
47,1232.08118431874,1227.4795532951564,1239.4471422701815,1220.113595343715,2020-01-06 12:55:00
48,1227.4795532951564,1231.9516949632873,1234.6331516497744,1224.7980966086693,2020-01-06 13:00:00
49,1231.9516949632873,1228.559607751424,1238.2012059100482,1222.310096804663,2020-01-06 13:05:00
50,1228.559607751424,1226.335982802267,1231.202910363167,1223.692680190524,2020-01-06 13:10:00
51,1226.335982802267,1222.1755226339735,1233.84002974502,1214.6714756912204,2020-01-06 13:15:00
52,1222.1755226339735,1216.9864924481524,1224.790057795751,1214.371957286375,2020-01-06 13:20:00
53,1216.9864924481524,1219.1163259847078,1228.8282850602423,1207.274533372618,2020-01-06 13:25:00
54,1219.1163259847078,1222.4687672971686,1230.7184901352318,1210.8666031466446,2020-01-06 13:30:00
55,1222.4687672971686,1225.2939387806123,1227.868512938504,1219.894193139277,2020-01-06 13:35:00
56,1225.2939387806123,1233.0814109269393,1237.6324217930983,1220.7429279144533,2020-01-06 13:40:00
57,1233.0814109269393,1231.7733203871135,1235.0203471708687,1229.834384143184,2020-01-06 13:45:00
58,1231.7733203871135,1236.6364924481525,1240.3814855916,1228.028327243666,2020-01-06 13:50:00
59,1236.6364924481525,1235.8847492435984,1244.3316821782337,1228.1895595135172,2020-01-06 13:55:00
60,1235.8847492435984,1234.8949202998192,1242.6294763875146,1228.150193155903,2020-01-06 14:00:00
61,1234.8949202998192,1227.581309155776,1237.1395011863376,1225.3367282692575,2020-01-06 14:05:00
62,1227.581309155776,1220.7887050499978,1233.2780562757089,1215.0919579300648,2020-01-06 14:10:00
63,1220.7887050499978,1225.128297248524,1226.378378124163,1219.5386241743588,2020-01-06 14:15:00
64,1225.128297248524,1213.6607937712474,1231.8065156732755,1206.9825753464959,2020-01-06 14:20:00
65,1213.6607937712474,1211.2407426974348,1215.9667443108046,1208.9347921578776,2020-01-06 14:25:00
66,1211.2407426974348,1210.9564924481524,1215.3310807514417,1206.8661543941455,2020-01-06 14:30:00
67,1210.9564924481524,1208.0017564946168,1215.2739701171097,1203.6842788256595,2020-01-06 14:35:00
68,1208.0017564946168,1210.5295082944056,1218.289592355689,1200.2416724333334,2020-01-06 14:40:00
69,1210.5295082944056,1209.5827129633988,1214.134357514007,1205.9778637437973,2020-01-06 14:45:00
70,1209.5827129633988,1205.3819595184839,1215.1083802725811,1199.8562922093015,2020-01-06 14:50:00
71,1205.3819595184839,1204.8260406980583,1205.6740620493865,1204.5339381671556,2020-01-06 14:55:00
0,1204.8260406980583,1213.4621783192354,1215.516971578836,1202.7712474384575,2020-01-07 09:00:00
1,1213.4621783192354,1213.614964622332,1221.5047317152867,1205.5724112262808,2020-01-07 09:05:00
2,1213.614964622332,1213.109007041779,1216.4697305852508,1210.2542410788603,2020-01-07 09:10:00
3,1213.109007041779,1223.7828987688517,1224.6325181724344,1212.2593876381964,2020-01-07 09:15:00
4,1223.7828987688517,1222.3836080174597,1230.451878845049,1215.7146279412625,2020-01-07 09:20:00
5,1222.3836080174597,1222.6579526842443,1232.1420423021998,1212.8995183995041,2020-01-07 09:25:00
6,1222.6579526842443,1224.2863672111437,1232.557762756557,1214.386557138831,2020-01-07 09:30:00
7,1224.2863672111437,1231.5329617923564,1236.7060501438102,1219.11327885969,2020-01-07 09:35:00
8,1231.5329617923564,1237.0860406980582,1238.264961130897,1230.3540413595176,2020-01-07 09:40:00
9,1237.0860406980582,1240.488096180634,1242.6654708312685,1234.9086660474238,2020-01-07 09:45:00
10,1240.488096180634,1240.8938391314725,1242.4373750465181,1238.9445602655885,2020-01-07 09:50:00
11,1240.8938391314725,1245.20599169799,1252.356600289473,1233.7432305399896,2020-01-07 09:55:00
12,1245.20599169799,1249.9060406980582,1250.2765127429939,1244.8355196530542,2020-01-07 10:00:00
13,1249.9060406980582,1251.7197259025154,1253.5571417936653,1248.0686248069082,2020-01-07 10:05:00
14,1251.7197259025154,1254.4387107113916,1260.7551536326303,1245.4032829812768,2020-01-07 10:10:00
15,1254.4387107113916,1255.5391269565025,1263.464598751981,1246.5132389159132,2020-01-07 10:15:00
16,1255.5391269565025,1257.6160406980582,1263.2930999283087,1249.862067726252,2020-01-07 10:20:00
17,1257.6160406980582,1264.5255967576093,1270.5769239748709,1251.5647134807966,2020-01-07 10:25:00
18,1264.5255967576093,1259.4211115230269,1273.9540374884052,1249.992670792231,2020-01-07 10:30:00
19,1259.4211115230269,1279.6282980389506,1286.8861097718543,1252.1632997901231,2020-01-07 10:35:00
20,1279.6282980389506,1278.045113534258,1286.8183710341787,1270.85504053903,2020-01-07 10:40:00
21,1278.045113534258,1284.6845951657156,1287.1289316379828,1275.6007770619908,2020-01-07 10:45:00
22,1284.6845951657156,1285.1503038246872,1289.035053205316,1280.7998457850867,2020-01-07 10:50:00
23,1285.1503038246872,1286.1243145776834,1296.1135551069722,1275.1610632953984,2020-01-07 10:55:00
24,1286.1243145776834,1297.7757527075958,1301.4121497905303,1282.487917494749,2020-01-07 11:00:00
25,1297.7757527075958,1302.7960406980583,1308.5844642539205,1291.9873291517335,2020-01-07 11:05:00
26,1302.7960406980583,1306.8330428271001,1317.1969461382093,1292.432137386949,2020-01-07 11:10:00
27,1306.8330428271001,1324.6234025210188,1331.1093294020227,1300.3471159460962,2020-01-07 11:15:00
28,1324.6234025210188,1348.4712533681945,1355.4387216705504,1317.6559342186629,2020-01-07 11:20:00
29,1348.4712533681945,1355.527647013,1362.8335418078432,1341.1653585733513,2020-01-07 11:25:00
30,1348.525969174774,1336.6173218500726,1357.6214688477314,1327.5218221771152,2020-01-07 11:30:00
31,1336.6173218500726,1311.2318200022405,1346.368899116771,1301.480242735542,2020-01-07 11:35:00
32,1311.2318200022405,1300.403779259165,1311.6439630366053,1299.9916362248002,2020-01-07 11:40:00
33,1312.1310937494854,1357.474987811474,1358.1301267264437,1311.4759548345157,2020-01-07 11:45:00
34,1357.474987811474,1373.281455416212,1377.4437465156636,1353.3126967120224,2020-01-07 11:50:00
35,1373.281455416212,1410.795653318724,1413.8702551152592,1370.2068536196768,2020-01-07 11:55:00
36,1389.9008041949337,1370.466350102247,1393.2239190737998,1367.1432352233808,2020-01-07 12:00:00
37,1370.466350102247,1341.0877221210471,1382.0103466149133,1329.5437256083808,2020-01-07 12:05:00
38,1341.0877221210471,1308.6185810957518,1347.1140242223416,1302.5922789944573,2020-01-07 12:10:00
39,1313.798276928346,1325.274456539564,1327.6525507035187,1311.4201827643913,2020-01-07 12:15:00
40,1325.274456539564,1339.6266489776751,1346.671893103185,1318.229212414054,2020-01-07 12:20:00
41,1339.6266489776751,1345.857925624845,1354.5766756586115,1330.9078989439085,2020-01-07 12:25:00
42,1345.857925624845,1357.3673027322282,1357.9220310113524,1345.3031973457207,2020-01-07 12:30:00
43,1347.3813454739538,1322.1714057173365,1348.2656807508047,1321.2870704404856,2020-01-07 12:35:00
44,1322.1714057173365,1314.7276062296803,1326.4868209546878,1310.412190992329,2020-01-07 12:40:00
45,1314.7276062296803,1292.6679791848142,1324.2373186983718,1283.1582667161226,2020-01-07 12:45:00
46,1292.6679791848142,1291.7210826798234,1302.8240357238697,1281.565026140768,2020-01-07 12:50:00
47,1291.7210826798234,1282.926035892617,1300.9602749600501,1273.6868436123902,2020-01-07 12:55:00
48,1282.926035892617,1281.804789372496,1286.7841242589498,1277.9467010061633,2020-01-07 13:00:00
49,1281.804789372496,1280.8322211124562,1288.8847450183616,1273.7522654665906,2020-01-07 13:05:00
50,1280.8322211124562,1282.5987798567837,1283.4303099148121,1280.0006910544278,2020-01-07 13:10:00
51,1282.5987798567837,1279.672025696273,1292.1192919187388,1270.151513634318,2020-01-07 13:15:00
52,1279.672025696273,1271.5702599190718,1284.1309643604204,1267.1113212549244,2020-01-07 13:20:00
53,1271.5702599190718,1269.8479791848142,1275.3642396306873,1266.0539994731987,2020-01-07 13:25:00
54,1269.8479791848142,1269.8292946519648,1278.1900747201707,1261.4871991166083,2020-01-07 13:30:00
55,1269.8292946519648,1269.7190840378842,1278.6189512807812,1260.9294274090678,2020-01-07 13:35:00
56,1269.7190840378842,1269.7204475242813,1275.1852935263998,1264.2542380357656,2020-01-07 13:40:00
57,1269.7204475242813,1269.6679791848142,1278.7100785337875,1260.678348175308,2020-01-07 13:45:00
58,1269.6679791848142,1269.3263715419034,1279.6372976795608,1259.3570530471568,2020-01-07 13:50:00
59,1269.3263715419034,1269.061421815875,1278.1562171822784,1260.2315761755,2020-01-07 13:55:00
60,1269.061421815875,1268.719217016464,1278.2310900599232,1259.5495487724158,2020-01-07 14:00:00
61,1268.719217016464,1268.175981723836,1274.7932675589698,1262.1019311813302,2020-01-07 14:05:00
62,1268.175981723836,1268.6528131045181,1274.388848946462,1262.439945881892,2020-01-07 14:10:00
