,open,close,low,high,date
8,1491.0839018192298,1508.06059745788,1480.845360004443,1518.299139272667,2020-01-03 09:40:00
9,1508.06059745788,1512.726849583049,1501.929799473701,1518.857647567228,2020-01-03 09:45:00
10,1512.726849583049,1512.2395893854714,1504.9913102984049,1519.9751286701155,2020-01-03 09:50:00
11,1512.2395893854714,1538.5808107624027,1511.451903699242,1539.3684964486322,2020-01-03 09:55:00
12,1538.5808107624027,1544.2756016811807,1526.3246224620302,1556.5317899815532,2020-01-03 10:00:00
13,1544.2756016811807,1561.334310753927,1534.7900646170913,1570.8198478180163,2020-01-03 10:05:00
14,1561.334310753927,1571.296849583049,1558.4440421981258,1574.18711813885,2020-01-03 10:10:00
15,1571.296849583049,1569.4630316083744,1565.9676454395212,1574.7922357519021,2020-01-03 10:15:00
16,1569.4630316083744,1565.5744963623415,1560.028985106157,1575.0085428645589,2020-01-03 10:20:00
17,1565.5744963623415,1563.9375085198105,1561.0550148933266,1568.4569899888254,2020-01-03 10:25:00
18,1563.9375085198105,1563.7745344072791,1557.0717423275594,1570.6403005995303,2020-01-03 10:30:00
19,1563.7745344072791,1559.946849583049,1550.3863374179716,1573.3350465723565,2020-01-03 10:35:00
20,1559.946849583049,1556.8908823325805,1553.5266747850476,1563.311057130582,2020-01-03 10:40:00
21,1556.8908823325805,1575.3367084018453,1546.8318020373945,1585.3957886970313,2020-01-03 10:45:00
22,1575.3367084018453,1565.2986556157814,1557.2510057990012,1583.3843582186255,2020-01-03 10:50:00
23,1565.2986556157814,1586.2361716812713,1555.5492168468504,1595.9856104502023,2020-01-03 10:55:00
24,1586.2361716812713,1590.8392708678753,1580.0219222964029,1597.0535202527437,2020-01-03 11:00:00
25,1590.8392708678753,1590.6871301069202,1585.1439802998336,1596.3824206749618,2020-01-03 11:05:00
26,1590.6871301069202,1598.0971771099473,1589.5344580469887,1599.2498491698789,2020-01-03 11:10:00
27,1598.0971771099473,1599.2691028654788,1588.41655937805,1608.9497205973762,2020-01-03 11:15:00
28,1599.2691028654788,1605.126849583049,1598.4427128383,1605.953239610228,2020-01-03 11:20:00
29,1605.126849583049,1619.0717508524847,1597.720106195533,1626.4784942400008,2020-01-03 11:25:00
30,1619.0717508524847,1629.615206815941,1608.5794086244077,1640.107549044018,2020-01-03 11:30:00
31,1629.615206815941,1646.5295530140359,1625.9039817466555,1650.2407780833214,2020-01-03 11:35:00
32,1646.5295530140359,1650.896849583049,1640.2908801913634,1657.1355224057215,2020-01-03 11:40:00
33,1650.896849583049,1659.324719423852,1642.0295036259313,1668.1920653809698,2020-01-03 11:45:00
34,1659.324719423852,1665.4655378711918,1655.5176246663657,1669.2726326286781,2020-01-03 11:50:00
35,1665.4655378711918,1664.2455015707005,1650.9617023355274,1678.749337106365,2020-01-03 11:55:00
36,1664.2455015707005,1674.9274974764435,1663.922797531794,1675.25020151535,2020-01-03 12:00:00
37,1674.9274974764435,1674.5568495830491,1670.2035706514746,1679.280776408018,2020-01-03 12:05:00
38,1674.5568495830491,1675.293520704169,1671.9633046686138,1677.8870656186043,2020-01-03 12:10:00
39,1675.293520704169,1677.191457725527,1667.297699583984,1685.187278845712,2020-01-03 12:15:00
40,1677.191457725527,1676.0917870344513,1675.3098395334166,1677.9734052265617,2020-01-03 12:20:00
41,1676.0917870344513,1677.544999120412,1672.8862526122107,1680.7505335426526,2020-01-03 12:25:00
42,1677.544999120412,1680.520687493643,1674.3153198369848,1683.7503667770702,2020-01-03 12:30:00
43,1680.520687493643,1681.0428166311588,1668.3300904586265,1693.2334136661752,2020-01-03 12:35:00
44,1681.0428166311588,1681.5633340051177,1667.7672994966003,1694.838851139676,2020-01-03 12:40:00
45,1681.5633340051177,1683.4868495830492,1670.9544168389477,1694.0957667492191,2020-01-03 12:45:00
46,1683.4868495830492,1680.5478395191162,1677.358614813039,1686.6760742891265,2020-01-03 12:50:00
47,1680.5478395191162,1703.018982168178,1674.8793203282626,1708.6875013590316,2020-01-03 12:55:00
48,1703.018982168178,1690.533071050777,1679.1693809951862,1714.3826722237686,2020-01-03 13:00:00
49,1690.533071050777,1702.1273838519112,1684.551593911444,1708.108860991244,2020-01-03 13:05:00
50,1702.1273838519112,1714.6448625510038,1691.4603292823288,1725.3119171205863,2020-01-03 13:10:00
51,1714.6448625510038,1728.0733706946617,1710.8089497620258,1731.9092834836397,2020-01-03 13:15:00
52,1728.0733706946617,1736.0690316637342,1717.039298333268,1747.1031040251278,2020-01-03 13:20:00
53,1736.0690316637342,1724.3701437377406,1713.302407780304,1747.1367676211707,2020-01-03 13:25:00
54,1724.3701437377406,1737.6968495830492,1713.3220536262627,1748.7449396945271,2020-01-03 13:30:00
55,1737.6968495830492,1749.3641238984085,1731.3785026528935,1755.6824708285642,2020-01-03 13:35:00
56,1749.3641238984085,1760.828844040207,1747.8729586060074,1762.3200093326082,2020-01-03 13:40:00
57,1760.828844040207,1791.069206742116,1759.8704957820082,1792.0275550003148,2020-01-03 13:45:00
58,1791.069206742116,1797.4027940014769,1779.344035994456,1809.127964749137,2020-01-03 13:50:00
59,1797.4027940014769,1818.7404861055675,1786.7465240084427,1829.3967560986016,2020-01-03 13:55:00
60,1817.1844337229502,1804.584486329336,1795.9114961262653,1825.8574239260208,2020-01-03 14:00:00
61,1804.584486329336,1804.0623667081659,1796.2136972591773,1812.4331557783246,2020-01-03 14:05:00
62,1804.0623667081659,1780.5466811283056,1772.8798665172299,1811.7291813192417,2020-01-03 14:10:00
63,1780.5466811283056,1778.662612135022,1769.4286332922682,1789.7806599710595,2020-01-03 14:15:00
64,1781.1392708226256,1798.442194075455,1770.4189162543385,1809.1625486437422,2020-01-03 14:20:00
65,1798.442194075455,1815.7879476470944,1790.4673647723891,1823.7627769501603,2020-01-03 14:25:00
66,1815.7879476470944,1820.9979727887714,1810.551579189111,1826.2343412467549,2020-01-03 14:30:00
67,1820.9979727887714,1824.360283416143,1811.1623608679004,1834.195895337014,2020-01-03 14:35:00
68,1824.360283416143,1840.704782678532,1822.4214585843706,1842.6436075103043,2020-01-03 14:40:00
69,1836.5918124305776,1809.5047879171586,1801.8950981064506,1844.2015022412857,2020-01-03 14:45:00
70,1809.5047879171586,1780.7313677988766,1767.3680389546303,1822.868116761405,2020-01-03 14:50:00
71,1780.7313677988766,1737.1626388611317,1724.6876601838812,1793.206346476127,2020-01-03 14:55:00
0,1737.1626388611317,1752.238916685531,1728.0948755899994,1761.3066799566632,2020-01-06 09:00:00
1,1752.238916685531,1747.152619625178,1736.9135235776632,1762.4780127330457,2020-01-06 09:05:00
2,1747.152619625178,1760.8059200799973,1736.801679379337,1771.1568603258384,2020-01-06 09:10:00
3,1760.8059200799973,1776.8809508155784,1759.3206399949847,1778.366230900591,2020-01-06 09:15:00
4,1776.8809508155784,1770.1883295509451,1760.2325821569898,1786.8366982095338,2020-01-06 09:20:00
5,1770.1883295509451,1778.4413449722006,1764.4576781258377,1784.171996397308,2020-01-06 09:25:00
6,1778.4413449722006,1798.241549247169,1776.750306016113,1799.9325882032565,2020-01-06 09:30:00
7,1798.241549247169,1791.4464788506382,1790.3550323665181,1799.332995731289,2020-01-06 09:35:00
8,1791.4464788506382,1807.7626388611316,1780.4660580873951,1818.7430596243744,2020-01-06 09:40:00
9,1807.7626388611316,1811.3760379610533,1805.7867389360301,1813.3519378861547,2020-01-06 09:45:00
10,1811.3760379610533,1817.8181095670425,1797.0125329487112,1832.1816145793846,2020-01-06 09:50:00
11,1817.8181095670425,1821.2628041789678,1807.110304299902,1831.9706094461083,2020-01-06 09:55:00
12,1821.2628041789678,1825.2219900670796,1810.9676736414544,1835.517120604593,2020-01-06 10:00:00
13,1825.2219900670796,1819.6383310955384,1818.5674710760056,1826.2928500866124,2020-01-06 10:05:00
14,1819.6383310955384,1829.6428441876237,1813.5584311339378,1835.7227441492244,2020-01-06 10:10:00
15,1829.6428441876237,1830.9359490651343,1828.5616244160833,1832.0171688366747,2020-01-06 10:15:00
16,1830.9359490651343,1834.3826388611315,1817.2272675817899,1848.091320344476,2020-01-06 10:20:00
17,1834.3826388611315,1827.366944500542,1821.9140850846682,1839.8354982770054,2020-01-06 10:25:00
18,1827.366944500542,1820.8120473214155,1816.438837868349,1831.7401539536086,2020-01-06 10:30:00
19,1820.8120473214155,1824.5742663361195,1820.2790267560567,1825.1072869014783,2020-01-06 10:35:00
20,1824.5742663361195,1810.448687284953,1803.0553522196217,1831.9676014014508,2020-01-06 10:40:00
21,1810.448687284953,1810.321382405905,1802.7033649035036,1818.0667047873544,2020-01-06 10:45:00
22,1810.321382405905,1808.4609064661176,1807.4014679257389,1811.3808209462838,2020-01-06 10:50:00
23,1808.4609064661176,1803.9626388611314,1801.3393408627992,1811.0842044644498,2020-01-06 10:55:00
24,1803.9626388611314,1794.172498969311,1786.0197854464056,1812.1153523840367,2020-01-06 11:00:00
25,1794.172498969311,1794.776235770852,1791.9733989071763,1796.9753358329867,2020-01-06 11:05:00
26,1794.776235770852,1789.202731502384,1779.7694794300735,1804.2094878431626,2020-01-06 11:10:00
27,1789.202731502384,1780.8662054812019,1771.7989210392136,1798.2700159443723,2020-01-06 11:15:00
28,1780.8662054812019,1779.9326388611314,1779.6724058295538,1781.1264385127795,2020-01-06 11:20:00
29,1779.9326388611314,1782.207648184513,1765.8231699780026,1796.3171170676417,2020-01-06 11:25:00
30,1782.207648184513,1785.9510988811858,1768.9996536143958,1799.1590934513029,2020-01-06 11:30:00
31,1785.9510988811858,1787.2493893374506,1779.6408646723794,1793.559623546257,2020-01-06 11:35:00
32,1787.2493893374506,1791.1326388611315,1773.3199759931297,1805.0620522054523,2020-01-06 11:40:00
33,1791.1326388611315,1786.5095223007063,1776.3926350622853,1801.2495260995524,2020-01-06 11:45:00
34,1786.5095223007063,1774.7239528863142,1767.335029886321,1793.8984453006994,2020-01-06 11:50:00
35,1774.7239528863142,1752.5390862481465,1748.576234406187,1778.6868047282737,2020-01-06 11:55:00
36,1752.5390862481465,1748.6726388611314,1740.1587595134258,1761.0529655958521,2020-01-06 12:00:00
37,1748.6726388611314,1738.3941802336801,1735.6832571774858,1751.3835619173258,2020-01-06 12:05:00
38,1738.3941802336801,1716.5032989310664,1702.8001130818418,1752.0973660829047,2020-01-06 12:10:00
39,1716.5032989310664,1701.4508550341748,1700.4714626506645,1717.4826913145766,2020-01-06 12:15:00
40,1701.4508550341748,1666.4826388611314,1665.3887672370263,1702.5447266582798,2020-01-06 12:20:00
41,1666.4826388611314,1664.1860550485544,1652.3252564312202,1678.3434374784656,2020-01-06 12:25:00
42,1664.1860550485544,1689.1492301283247,1660.8059407575481,1692.529344419331,2020-01-06 12:30:00
43,1689.1492301283247,1673.5524074345865,1673.431251369884,1689.2703861930272,2020-01-06 12:35:00
44,1673.5524074345865,1701.0566668563686,1660.245802445987,1714.363271844968,2020-01-06 12:40:00
45,1701.0566668563686,1693.5942965079946,1689.1998402624329,1705.4511231019303,2020-01-06 12:45:00
46,1693.5942965079946,1697.1030828679168,1683.0143119645713,1707.68306741134,2020-01-06 12:50:00
47,1697.1030828679168,1719.8259607864964,1684.0176012349802,1732.911442419433,2020-01-06 12:55:00
48,1719.8259607864964,1712.44962141969,1701.414428540553,1730.8611536656333,2020-01-06 13:00:00
49,1712.44962141969,1726.5926388611313,1705.1016965084443,1733.940563772377,2020-01-06 13:05:00
50,1726.5926388611313,1750.9290529002499,1723.1174552300142,1754.404236531367,2020-01-06 13:10:00
51,1750.9290529002499,1781.404527878094,1740.963818284081,1791.369762494263,2020-01-06 13:15:00
52,1781.404527878094,1797.5709905324761,1767.7758091691737,1811.1997092413965,2020-01-06 13:20:00
53,1797.5709905324761,1802.8226388611313,1790.048435637603,1810.3451937560044,2020-01-06 13:25:00
54,1802.8226388611313,1805.2170549717387,1797.966167260582,1810.0735265722878,2020-01-06 13:30:00
55,1805.2170549717387,1809.1469262723656,1792.6082631712072,1821.755718072897,2020-01-06 13:35:00
56,1809.1469262723656,1809.5832930097295,1807.7008095173737,1811.0294097647213,2020-01-06 13:40:00
57,1809.5832930097295,1809.085817401225,1798.7855192644727,1819.8835911464819,2020-01-06 13:45:00
58,1809.085817401225,1813.6827741173236,1800.718026752716,1822.0505647658326,2020-01-06 13:50:00
59,1813.6827741173236,1812.31330140351,1797.9525330975355,1828.043542423298,2020-01-06 13:55:00
60,1812.31330140351,1813.7109492279583,1810.4190653760697,1815.6051852553985,2020-01-06 14:00:00
61,1813.7109492279583,1817.1926388611312,1807.6900843195945,1823.213503769495,2020-01-06 14:05:00
62,1817.1926388611312,1829.2041075315783,1809.6803574781222,1836.7163889145872,2020-01-06 14:10:00
63,1829.2041075315783,1850.5699998606278,1828.5841317911102,1851.189975601096,2020-01-06 14:15:00
64,1850.5699998606278,1864.5125925296559,1836.4819271221122,1878.6006652681715,2020-01-06 14:20:00
65,1864.5125925296559,1866.6826388611312,1852.199156358119,1878.9960750326682,2020-01-06 14:25:00
66,1866.6826388611312,1864.3089720952923,1857.5980400609787,1873.3935708954448,2020-01-06 14:30:00
67,1864.3089720952923,1834.557456808603,1822.372166137779,1876.4942627661164,2020-01-06 14:35:00
68,1834.557456808603,1806.7194807868984,1792.7217156708684,1848.555221924633,2020-01-06 14:40:00
69,1806.7194807868984,1803.0026388611311,1797.269779770073,1812.4523398779565,2020-01-06 14:45:00
70,1803.0026388611311,1802.9073615493985,1795.2335726379501,1810.6764277725795,2020-01-06 14:50:00
71,1802.9073615493985,1807.1948082210201,1791.4318019823484,1818.6703677880703,2020-01-06 14:55:00
0,1807.1948082210201,1825.9432100641975,1798.6151145935341,1834.5229036916835,2020-01-07 09:00:00
1,1825.9432100641975,1853.0962668874793,1825.4929856753115,1853.5464912763653,2020-01-07 09:05:00
2,1853.0962668874793,1832.8283296080886,1830.8424985913978,1855.08209790417,2020-01-07 09:10:00
3,1832.8283296080886,1873.506498845787,1817.2585516623503,1889.0762767915253,2020-01-07 09:15:00
4,1873.506498845787,1872.749325430462,1869.6489335685899,1876.6068907076592,2020-01-07 09:20:00
5,1872.749325430462,1890.78480822102,1860.2425738976576,1903.2915597538245,2020-01-07 09:25:00
6,1890.78480822102,1893.3994591470023,1878.5109530383147,1905.6733143297076,2020-01-07 09:30:00
7,1893.3994591470023,1882.0792613638662,1875.5183291112462,1899.9603913996223,2020-01-07 09:35:00
8,1882.0792613638662,1862.8153760614478,1851.762451760861,1893.132185664453,2020-01-07 09:40:00
9,1862.8153760614478,1868.6664660303625,1848.945309749916,1882.5365323418941,2020-01-07 09:45:00
10,1868.6664660303625,1835.636682393002,1832.705118985372,1871.5980294379924,2020-01-07 09:50:00
11,1835.636682393002,1842.7816598300897,1823.615658519162,1854.8026837039297,2020-01-07 09:55:00
12,1842.7816598300897,1824.001094636248,1815.2884560676173,1851.4942983987203,2020-01-07 10:00:00
13,1824.001094636248,1824.14480822102,1820.9233045040226,1827.2225983532453,2020-01-07 10:05:00
14,1824.14480822102,1818.2342638030445,1816.0353778829863,1826.3436941410782,2020-01-07 10:10:00
15,1818.2342638030445,1818.8814263106449,1809.4699865322375,1827.645703581452,2020-01-07 10:15:00
16,1818.8814263106449,1814.2941554210727,1804.0530578065407,1829.122523925177,2020-01-07 10:20:00
17,1814.2941554210727,1815.5156931547535,1800.0567347162603,1829.753113859566,2020-01-07 10:25:00
18,1815.5156931547535,1812.7348270061573,1811.5378597151698,1816.712660445741,2020-01-07 10:30:00
19,1812.7348270061573,1811.6516181024788,1799.4664557299104,1824.9199893787256,2020-01-07 10:35:00
20,1811.6516181024788,1805.749682048164,1796.6156672304794,1820.7856329201634,2020-01-07 10:40:00
21,1805.749682048164,1808.407979836696,1799.548547271204,1814.6091146136562,2020-01-07 10:45:00
22,1808.407979836696,1805.40480822102,1799.1619802705795,1814.6508077871365,2020-01-07 10:50:00
23,1805.40480822102,1795.6548294835868,1794.6729798381639,1806.3866578664429,2020-01-07 10:55:00
24,1795.6548294835868,1796.5555246801043,1789.6160646028834,1802.5942895608077,2020-01-07 11:00:00
25,1796.5555246801043,1791.0963622915037,1788.3429033554623,1799.3089836161457,2020-01-07 11:05:00
26,1791.0963622915037,1780.8540441168652,1779.2810451399105,1792.6693612684585,2020-01-07 11:10:00
27,1780.8540441168652,1768.6648600824528,1759.933441030569,1789.5854631687491,2020-01-07 11:15:00
28,1768.6648600824528,1757.5006366223386,1747.0330489697787,1779.1324477350126,2020-01-07 11:20:00
29,1757.5006366223386,1750.9148715378783,1744.545615278384,1763.8698928818328,2020-01-07 11:25:00
30,1750.9148715378783,1760.6610965696061,1739.7028578686998,1771.8731102387846,2020-01-07 11:30:00
31,1760.6610965696061,1750.58480822102,1745.6061992797434,1765.6397055108828,2020-01-07 11:35:00
32,1750.58480822102,1766.4187897844638,1746.3933039154635,1770.6102940900203,2020-01-07 11:40:00
33,1766.4187897844638,1767.6324646877865,1765.6378178768803,1768.41343659537,2020-01-07 11:45:00
34,1767.6324646877865,1787.2744991995871,1766.609688344158,1788.2972755432156,2020-01-07 11:50:00
35,1787.2744991995871,1800.87480822102,1782.0994956744946,1806.0498117461125,2020-01-07 11:55:00
36,1800.87480822102,1795.3463903591266,1791.2714543253483,1804.9497442547984,2020-01-07 12:00:00
37,1795.3463903591266,1792.6669600963808,1789.6887905058807,1798.3245599496267,2020-01-07 12:05:00
38,1792.6669600963808,1774.845923323919,1771.9007858325353,1795.6120975877643,2020-01-07 12:10:00
39,1774.845923323919,1752.7365909220823,1749.003394619949,1778.5791196260523,2020-01-07 12:15:00
40,1752.7365909220823,1742.2998794506339,1735.2379146664953,1759.798555706221,2020-01-07 12:20:00
41,1742.2998794506339,1743.383971516216,1739.52634213257,1746.1575088342797,2020-01-07 12:25:00
42,1743.383971516216,1731.150651109473,1725.0910864549933,1749.4435361706958,2020-01-07 12:30:00
43,1731.150651109473,1725.63480822102,1722.2919606663415,1734.4934986641515,2020-01-07 12:35:00
44,1725.63480822102,1726.0478933231586,1721.8240319157571,1729.8586696284215,2020-01-07 12:40:00
45,1726.0478933231586,1728.3705377083509,1715.548085178336,1738.8703458531736,2020-01-07 12:45:00
46,1728.3705377083509,1729.952672088806,1726.580191784394,1731.7430180127628,2020-01-07 12:50:00
47,1729.952672088806,1730.696775055081,1729.6600195382057,1730.9894276056812,2020-01-07 12:55:00
48,1730.696775055081,1732.2448082210199,1726.8128948808435,1736.1286883952573,2020-01-07 13:00:00
49,1732.2448082210199,1729.9007445355617,1725.288222303498,1736.8573304530835,2020-01-07 13:05:00
50,1729.9007445355617,1753.8582954610602,1720.707180244179,1763.0518597524429,2020-01-07 13:10:00
51,1753.8582954610602,1749.3105013984018,1735.6949046053967,1767.4738922540653,2020-01-07 13:15:00
52,1749.3105013984018,1744.3927891865703,1743.88788915158,1749.815401433392,2020-01-07 13:20:00
53,1744.3927891865703,1762.9743095766498,1743.6903159630012,1763.676782800219,2020-01-07 13:25:00
54,1762.9743095766498,1756.4904945097114,1755.156116976874,1764.3086871094872,2020-01-07 13:30:00
55,1756.4904945097114,1776.298134284714,1750.2032803874056,1782.5853484070199,2020-01-07 13:35:00
56,1776.298134284714,1787.4016959782225,1765.050562479573,1798.6492677833635,2020-01-07 13:40:00
57,1787.4016959782225,1782.2748082210198,1773.8138568769348,1795.8626473223076,2020-01-07 13:45:00
58,1782.2748082210198,1795.886762060193,1769.8649095882474,1808.2966606929654,2020-01-07 13:50:00
59,1795.886762060193,1806.9572411980341,1789.7928487387874,1813.0511545194397,2020-01-07 13:55:00
60,1806.9572411980341,1809.4552048837786,1801.402051626438,1815.0103944553748,2020-01-07 14:00:00
61,1809.4552048837786,1829.3048082210198,1795.8987421273835,1842.861270977415,2020-01-07 14:05:00
62,1829.3048082210198,1831.8670598016884,1826.7237151732581,1834.44815284945,2020-01-07 14:10:00
